id,word
642,himalayan/nepalese
643,modern european
643,coffee & tea
644,chinese
644,asian fusion
644,pan asian
645,pubs
645,pizza
645,breweries
646,cafes
646,coffee & tea
647,indian
647,barbeque
647,pakistani
648,japanese
648,chinese
648,thai
649,sandwiches
650,chinese
651,burgers
651,fast food
652,chinese
653,museums
654,colombian
654,seafood
654,steakhouses
655,japanese
655,sushi bars
655,salad
656,juice bars & smoothies
656,ice cream & frozen yogurt
656,desserts
657,sandwiches
657,delis
657,grocery
658,mexican
659,mexican
660,bars
661,american (traditional)
661,breakfast & brunch
662,mexican
663,noodles
663,chinese
663,seafood
664,steakhouses
664,american (new)
665,mexican
666,mexican
667,mediterranean
667,moroccan
668,mexican
669,burgers
669,american (traditional)
669,hot dogs
670,cafes
671,sports bars
671,karaoke
671,dive bars
672,bakeries
672,cafes
672,coffee & tea
673,coffee & tea
673,donuts
674,tacos
675,chicken wings
675,american (traditional)
675,wraps
676,american (new)
677,indian
677,halal
677,pakistani
678,burgers
678,juice bars & smoothies
678,seafood
679,bars
679,breakfast & brunch
679,mexican
680,delis
680,bakeries
680,grocery
681,mexican
682,hot dogs
683,american (new)
683,fast food
683,greek
684,american (new)
684,wine bars
685,mexican
686,american (traditional)
686,breakfast & brunch
687,soul food
687,southern
688,music venues
688,cocktail bars
689,italian
689,pizza
690,american (new)
691,scandinavian
691,breakfast & brunch
692,italian
692,pizza
693,american (traditional)
693,wine bars
694,restaurants
695,middle eastern
696,mexican
696,american (traditional)
696,polish
697,fast food
697,filipino
697,buffets
698,american (traditional)
699,american (traditional)
700,thai
700,laotian
701,sandwiches
701,mexican
701,breakfast & brunch
703,burgers
703,food trucks
704,soul food
704,pizza
704,bakeries
705,chinese
705,thai
705,vegan
706,italian
706,tapas/small plates
706,wine bars
707,sandwiches
707,delis
707,breakfast & brunch
709,argentine
710,mexican
711,american (traditional)
712,japanese
713,mexican
714,italian
714,pizza
714,american (new)
715,mexican
715,grocery
716,coffee roasteries
717,italian
718,sandwiches
718,desserts
718,breakfast & brunch
719,thai
720,fast food
720,hot dogs
720,polish
721,custom cakes
721,coffee & tea
721,donuts
722,lebanese
722,falafel
723,wraps
724,chinese
725,restaurants
726,mexican
726,pizza
727,cuban
728,salad
728,italian
728,pizza
729,halal
729,turkish
729,mediterranean
730,parks
731,sandwiches
731,delis
731,grocery
732,juice bars & smoothies
732,tacos
733,diners
733,american (traditional)
733,breakfast & brunch
734,steakhouses
734,brasseries
734,cocktail bars
735,mexican
736,cuban
736,latin american
737,cuban
737,latin american
738,mexican
739,caribbean
740,seafood
740,sushi bars
